participant_id,session_id,repetition_id,label,ax_mean,ax_std,ax_min,ax_max,ax_range,ax_rms,ay_mean,ay_std,ay_min,ay_max,ay_range,ay_rms,az_mean,az_std,az_min,az_max,az_range,az_rms,gx_mean,gx_std,gx_min,gx_max,gx_range,gx_rms,gy_mean,gy_std,gy_min,gy_max,gy_range,gy_rms,gz_mean,gz_std,gz_min,gz_max,gz_range,gz_rms
hikhmal,S1,hikhmal_seg5,push,0.23297866666666664,0.040629223614973925,0.1605,0.3021,0.14159999999999998,0.23649480529883385,-0.04298599999999999,0.00578530356449282,-0.0507,-0.0349,0.0158,0.04337356260826788,-0.5733060000000001,0.03299198332928774,-0.6309,-0.5066,0.12429999999999997,0.5742545085587051,4.862737333333334,12.38432428820427,-24.8417,32.7203,57.562,13.304799977767422,-19.993875333333335,79.69071549717607,-106.8738,164.6038,271.4776,82.16060605482858,-15.269940666666669,51.06348023003537,-74.9056,105.8878,180.79340000000002,53.29774949438985
hikhmal,S1,hikhmal_seg5,push,0.21340599999999998,0.04251722980941569,0.1302,0.2709,0.14069999999999996,0.2176001738663521,-0.05130933333333334,0.005363436046250782,-0.0652,-0.0432,0.021999999999999992,0.05158889544595168,-0.6278446666666666,0.0313164866838894,-0.6713,-0.5783,0.09299999999999997,0.628625204553556,12.124584666666665,18.142137273580296,-25.2252,46.4751,71.7003,21.820694264679112,-10.001920000000002,86.6538329955346,-113.727,164.6038,278.3308,87.2291532488101,-5.5092273333333335,52.70853633544368,-74.9056,129.2742,204.1798,52.99567329919616
hikhmal,S1,hikhmal_seg5,push,0.17699866666666667,0.04457819644425089,0.106,0.2448,0.13879999999999998,0.1825260080098176,-0.06063933333333334,0.007680311596688133,-0.0721,-0.0475,0.024599999999999997,0.06112377551602431,-0.6763946666666666,0.024189983565287697,-0.7214,-0.632,0.08940000000000003,0.676827083086958,11.598294666666668,19.149407058502835,-25.2252,46.4751,71.7003,22.38794831750035,3.434254000000001,76.31053319706756,-113.727,146.1119,259.83889999999997,76.38777112442322,10.125135333333334,58.244497392289496,-72.4235,129.2742,201.6977,59.11801622178076
hikhmal,S1,hikhmal_seg5,push,0.169658,0.03868172224707685,0.106,0.243,0.137,0.17401181741479513,-0.072674,0.0061937218751463696,-0.0816,-0.0648,0.01680000000000001,0.0729374558554565,-0.7156180000000001,0.02281784117746462,-0.7521,-0.6721,0.07999999999999996,0.7159816867769734,4.504742666666666,12.33042146226071,-18.9115,42.5517,61.4632,13.12752832523574,-21.83860866666667,59.60584882864537,-104.3206,89.0735,193.39409999999998,63.480564293956405,-10.773584666666668,52.8881447009967,-74.4509,115.2169,189.6678,53.97430848545815
hikhmal,S1,hikhmal_seg5,push,0.13612200000000002,0.04484784479399949,0.0551,0.1966,0.1415,0.14331967089924072,-0.080998,0.004191634048912189,-0.088,-0.0725,0.0155,0.08110638569188001,-0.7489353333333334,0.016215634992877155,-0.771,-0.7215,0.04949999999999999,0.7491108598420753,5.023498666666666,18.311387437511797,-49.1619,49.2014,98.36330000000001,18.987955359665943,2.4940526666666667,74.75361071231606,-82.3708,149.3812,231.752,74.79520448018442,-1.7021380000000015,52.87594980413644,-74.4509,138.6769,213.12779999999998,52.90333960593225
irvan,S1,irvan_seg6,push,0.2335806666666667,0.2251399895462574,-0.0979,0.6542,0.7521,0.3244193932756384,-0.16311866666666663,0.017029642339820947,-0.1966,-0.132,0.06459999999999999,0.16400520764089577,-0.9323533333333334,0.07220201720789308,-0.9947,-0.4197,0.575,0.9351448387638497,2.7106139999999996,9.817772601373017,-10.4617,21.3054,31.7671,10.185091413888568,-21.388783333333333,79.15174628966852,-106.047,148.554,254.601,81.99072504365559,-14.470897333333335,44.71364038956785,-61.5456,86.179,147.7246,46.996984015141514
irvan,S1,irvan_seg6,push,0.23010200000000003,0.13121728720967626,-0.0934,0.3947,0.4881,0.2648865924630136,-0.15573733333333334,0.012895330145271796,-0.1828,-0.1319,0.0509,0.15627029958803218,-0.9235366666666666,0.02872271671613873,-0.9947,-0.8914,0.10330000000000006,0.923983208252906,-1.9677986666666667,14.13993323334537,-23.9638,23.1078,47.071600000000004,14.276201996189323,21.783659999999998,89.47257946778183,-106.047,149.539,255.58599999999998,92.08621134357811,14.491586,53.67462355006386,-54.2831,100.0866,154.3697,55.59650418899076
irvan,S1,irvan_seg6,push,0.30804266666666663,0.08585520317889236,0.1645,0.4268,0.2623,0.31978336479560654,-0.13583599999999998,0.017295584330496997,-0.1632,-0.1092,0.054000000000000006,0.1369326700730448,-0.8985026666666666,0.024279807650711638,-0.9409,-0.8683,0.0726,0.8988306576139171,7.049653333333329,23.637783804092592,-23.9638,48.995,72.9588,24.666625940513228,-11.053094666666663,83.08670314012689,-101.6326,149.539,251.17159999999998,83.81868013996562,-14.348614666666666,58.083379316805576,-75.0782,100.0866,175.1648,59.829438370357444
ramzy,S1,ramzy_seg7,push,0.3241286666666666,0.01765646750878807,0.2999,0.3616,0.06169999999999998,0.3246092164434029,0.10082133333333333,0.02310391478131406,0.0536,0.1379,0.08429999999999999,0.10343467568148185,-0.3141113333333333,0.06683064919298297,-0.4108,-0.189,0.2218,0.32114212647985,13.661629999999999,11.774587863772556,-4.6992,44.5047,49.2039,18.035549717671486,8.0657,44.37603100268282,-56.3087,104.0971,160.4058,45.10307798854826,8.372440666666666,24.24689591659132,-29.2631,55.6787,84.9418,25.651700222536256
ramzy,S1,ramzy_seg7,push,0.343796,0.021714351260552697,0.2999,0.3637,0.06380000000000002,0.3444810628563879,0.05954466666666666,0.027367412584231553,0.0204,0.1054,0.08499999999999999,0.0655327597465573,-0.4182833333333333,0.05256438898045795,-0.5209,-0.3271,0.19380000000000003,0.4215731987844262,9.361899333333332,13.09023591692422,-6.0416,44.5047,50.5463,16.09345940089327,0.09045466666666925,47.26530849893692,-56.3087,104.0971,160.4058,47.265395053319935,3.3834373333333345,26.616480448563056,-29.2631,55.6787,84.9418,26.83066677623449
ramzy,S1,ramzy_seg7,push,0.3644693333333333,0.014706701178563314,0.342,0.3921,0.05009999999999998,0.36476592768513894,0.018423999999999996,0.020536740020428428,-0.0132,0.053,0.0662,0.02758987978710068,-0.503746,0.04693859340315458,-0.5739,-0.4121,0.16179999999999994,0.5059281214428257,2.871216,3.948263649826845,-6.0416,9.9833,16.0249,4.881871277205084,-16.767652666666667,54.79014581570996,-108.3287,94.4368,202.7655,57.298466423253714,-9.919928666666666,30.836805083257975,-62.0921,48.0259,110.118,32.393109336625905
ramzy,S1,ramzy_seg7,push,0.3674766666666667,0.015579261500112544,0.342,0.3921,0.05009999999999998,0.36780676167429727,-0.010743333333333332,0.014587910138954866,-0.0372,0.0198,0.056999999999999995,0.018117017782552768,-0.5770566666666667,0.035602407065939916,-0.6262,-0.5224,0.1038,0.5781538964093672,6.389424000000001,4.786738313906872,-4.1504,16.431,20.581400000000002,7.983583326902776,10.887136000000002,65.24588254234723,-108.3287,100.333,208.6617,66.14797743704841,5.7727980000000025,37.65245676035402,-62.0921,49.4241,111.5162,38.092423089626806
ramzy,S1,ramzy_seg7,push,0.379632,0.018471831961123945,0.3513,0.4036,0.05230000000000001,0.38008112818186596,-0.03194866666666666,0.01117409943674309,-0.0428,-0.0133,0.0295,0.033846385331376225,-0.6303773333333333,0.02616867375741885,-0.6841,-0.5755,0.10860000000000003,0.6309202658550973,4.1368246666666675,6.332211503342116,-8.9217,16.431,25.3527,7.563743837928411,-2.0701680000000033,51.08233402500231,-71.0184,100.333,171.3514,51.124264737892645,-7.382184666666668,34.52841823531594,-55.6548,49.4241,105.0789,35.3087569348691
ramzy,S1,ramzy_seg7,push,0.3953546666666667,0.014443658754700007,0.3736,0.4273,0.053700000000000025,0.395618416827798,-0.045272,0.005564987211725348,-0.0593,-0.0379,0.021399999999999995,0.04561275114117397,-0.6709326666666666,0.024009491169581714,-0.6963,-0.6263,0.07000000000000006,0.6713621220076885,5.1474426666666675,7.108253838792821,-8.9217,20.8327,29.754399999999997,8.776299826426474,2.745681999999997,54.29381024260631,-71.0184,97.8799,168.8983,54.36319159417764,-5.430610666666665,34.76600091057957,-55.6548,58.0311,113.6859,35.187588032249856
rizki,S1,rizki_seg8,push,0.11046533333333333,0.14619492649047558,-0.1158,0.3026,0.4184,0.18323631299499563,-0.10709733333333332,0.01810010293402284,-0.1356,-0.0717,0.0639,0.10861607861331274,-1.0193306666666668,0.07257181633542199,-1.093,-0.5089,0.5841,1.021910796759352,2.7740006666666654,7.954279603856838,-12.7334,25.1489,37.8823,8.424110856048845,-9.102468,44.41607305833077,-72.0707,74.1688,146.23950000000002,45.33919352628584,-8.241681999999999,30.088174273615806,-53.7956,49.5255,103.3211,31.19653111018275
rizki,S1,rizki_seg8,push,0.17195066666666667,0.09893220961625974,-0.0998,0.2915,0.3913,0.19837997345162306,-0.11770466666666667,0.01213427287571127,-0.1356,-0.0837,0.0519,0.11832847980656784,-1.0256126666666665,0.02424858565405871,-1.0894,-0.996,0.09339999999999993,1.025899281573651,5.609279333333332,7.5018812246111235,-7.5864,25.1489,32.7353,9.36708260599496,4.684552,47.89340199392497,-72.0707,92.3108,164.38150000000002,48.12195945711687,2.208896,34.50003711439333,-39.9134,66.7751,106.6885,34.57067807309156
rizki,S1,rizki_seg8,push,0.23066666666666663,0.06824528082992666,0.1206,0.3162,0.1956,0.24055047176562896,-0.12052199999999999,0.004733087364501103,-0.1281,-0.111,0.01709999999999999,0.1206149020643801,-1.0064013333333335,0.01958785333369183,-1.0378,-0.9825,0.055300000000000016,1.0065919370496335,4.842528000000001,5.401854756533414,-7.5864,13.7795,21.3659,7.254661414667584,-4.5745733333333325,54.06544075241,-72.2644,107.581,179.84539999999998,54.25862700930056,-7.0760173333333345,38.255766911439196,-48.9346,66.7751,115.7097,38.90467482557849
rizki,S1,rizki_seg8,push,0.26525533333333334,0.0357433435046148,0.1724,0.3162,0.14379999999999998,0.2676527198940199,-0.11780866666666669,0.006229456227383645,-0.1281,-0.1087,0.019399999999999987,0.11797325148806685,-0.9947873333333335,0.01017162259534938,-1.0221,-0.9825,0.03959999999999997,0.9948393339965338,5.646752,2.9376430370104534,-2.3235,12.3478,14.671299999999999,6.3651830109117835,8.82628,62.433801498021886,-72.2644,109.2745,181.5389,63.05460164121886,-1.9164213333333329,38.75179376730766,-48.9346,63.8032,112.7378,38.79915193545859
rizki,S1,rizki_seg8,push,0.30321866666666664,0.05919263961751401,0.2292,0.385,0.15580000000000002,0.3089422735722646,-0.1149,0.004307497339910186,-0.1234,-0.1087,0.01469999999999999,0.11498071374510307,-0.9779353333333334,0.023369461944074695,-1.0066,-0.9463,0.06029999999999991,0.9782145204060985,5.842017333333334,7.3348563145367445,-9.816,17.2884,27.1044,9.377061569482557,-0.8395326666666673,63.914217651495456,-83.0785,109.2745,192.353,63.91973117200302,-7.999419333333335,40.67313959312492,-60.8624,51.108,111.9704,41.45232193776765
septian,S1,septian_seg1,rotate,0.30500999999999995,0.032174096723917515,0.262,0.3584,0.09639999999999999,0.3067022539858486,0.0028846666666666643,0.05508383881159902,-0.0788,0.1127,0.1915,0.055159320155346366,-0.14038933333333334,0.02812041049170908,-0.1796,-0.0999,0.07970000000000001,0.14317793964155232,26.044558666666664,161.08734328066174,-232.1348,247.4558,479.5906,163.17919965903496,40.41657266666667,67.26975408705945,-90.8323,149.4656,240.2979,78.47750735754417,29.324016666666665,214.61099829934358,-248.2387,248.3517,496.5904,216.60512123333513
septian,S1,septian_seg1,rotate,0.24062600000000003,0.04283151087692331,0.1724,0.3074,0.135,0.24440828586608923,0.07068866666666666,0.054556867623507206,-0.0247,0.1713,0.196,0.08929355743837289,-0.08792133333333334,0.02930998370673189,-0.1379,-0.0453,0.09259999999999999,0.09267813118530174,36.42343,120.1934341215003,-192.2097,231.6486,423.8583,125.59111377356413,-9.347359333333332,75.64289629014047,-140.4824,191.8846,332.367,76.2182450970068,58.23480333333334,205.12512531207886,-248.8513,248.5686,497.4199,213.23135171350404
dafa,S1,dafa_seg2,rotate,0.304044,0.08866030715038155,0.1352,0.4285,0.2933,0.31670712653806826,0.028438000000000005,0.015733173742128445,-0.0028,0.0574,0.0602,0.03250003999997538,-0.24772199999999997,0.07344835361894325,-0.3687,-0.1152,0.25350000000000006,0.2583812104881726,58.360456,132.39210076952298,-202.8481,245.7435,448.59159999999997,144.68452291345977,-1.1737486666666668,74.99249363988348,-81.9745,187.5063,269.48080000000004,75.00167856961914,41.42331933333333,222.44444588710047,-249.1454,248.9641,498.1095,226.26847524701816
dafa,S1,dafa_seg2,rotate,0.17578333333333332,0.07870360975767814,0.046,0.3498,0.3038,0.19259812685139663,0.020010666666666666,0.021868141657570162,-0.0221,0.0574,0.0795,0.02964190277293278,-0.13174133333333335,0.06489301676520279,-0.2598,-0.0213,0.2385,0.14685667343819736,10.476521333333343,138.91143893349826,-221.6555,245.7435,467.399,139.30594160272847,11.156707333333332,69.19722211213404,-81.9745,187.2258,269.20029999999997,70.09085294500036,-38.426408666666674,211.49365126551984,-249.1454,248.9641,498.1095,214.95616624939836
dzaki,S1,dzaki_seg3,rotate,0.23302066666666665,0.20080357476787,-0.0884,0.6377,0.7261000000000001,0.3076047898413374,0.7125273333333333,0.16908010484054264,0.1573,0.9429,0.7856,0.7323136504258267,0.181,0.06316136793958788,-0.0183,0.2721,0.2904,0.19170382990436052,24.849723333333333,88.62027514373177,-170.0482,186.7958,356.84400000000005,92.03837197763731,-5.697550666666663,60.29819401547474,-104.6731,82.126,186.7991,60.56677542289227,22.141542666666666,218.98432661492598,-247.7325,248.8429,496.57539999999995,220.100847828109
dzaki,S1,dzaki_seg3,rotate,0.01556533333333333,0.20022780958587033,-0.2576,0.4195,0.6771,0.20083190815538587,0.5175186666666666,0.1557648511428543,0.2879,0.7592,0.4713,0.5404519027628638,0.17035799999999998,0.01804869808785849,0.1365,0.2028,0.0663,0.17131142304781272,31.16510866666667,127.66836785950382,-225.9768,238.7675,464.7443,131.41718361810504,0.7335453333333347,65.19430718873706,-104.6731,137.3013,241.9744,65.19843386597155,0.42887600000000325,224.44507202994254,-249.1986,248.9156,498.1142,224.44548178377187
dzaki,S1,dzaki_seg3,rotate,-0.16295066666666672,0.09712422062950564,-0.2896,0.0439,0.3335,0.18969985239846657,0.2926566666666667,0.11494097523898467,0.1114,0.4651,0.3537,0.3144190711985094,0.1665053333333333,0.012944964460703971,0.1365,0.1858,0.04929999999999998,0.167007778661155,15.281988666666667,137.88246742337404,-225.9768,238.7675,464.7443,138.72676021721958,37.09357,67.07326098618708,-65.4833,166.2907,231.774,76.6469521550992,-75.31465266666666,218.54265512876572,-249.1986,249.3083,498.5069,231.15620047282155
dzaki,S1,dzaki_seg3,rotate,-0.268996,0.07302340161893309,-0.4005,-0.1597,0.24080000000000001,0.2787315288947413,0.143382,0.0998392054388789,-0.0338,0.4179,0.4517,0.17471767187856718,0.173444,0.011803425943343736,0.1544,0.1958,0.04139999999999999,0.17384516674328337,49.674347999999995,132.4295408255327,-149.3523,245.6491,395.0014,141.43947162120813,31.037098,55.10452403459625,-65.4833,166.2907,231.774,63.244051272360785,-10.88617066666667,228.24135612175738,-249.1733,249.3083,498.4816,228.50082134662594
dzaki,S1,dzaki_seg3,rotate,-0.30661666666666665,0.0536294203047378,-0.4005,-0.2074,0.19310000000000002,0.31127141693383925,0.08355066666666666,0.06639070592250762,-0.0338,0.176,0.2098,0.10671663288041527,0.18336733333333333,0.01084827173127386,0.1631,0.1991,0.036000000000000004,0.18368795260803938,68.67949333333334,128.0886371614176,-150.6011,245.6491,396.2502,145.33950520898532,9.985375999999997,49.011516947619135,-80.2576,117.7363,197.9939,50.01836190208685,59.88362733333334,221.9338120454111,-249.173,249.2248,498.39779999999996,229.87097631411712
dzaki,S1,dzaki_seg3,rotate,-0.2590446666666667,0.04882555961333731,-0.3426,-0.1825,0.16010000000000002,0.26360590774866943,0.08247533333333332,0.049752745903004075,-0.0232,0.1723,0.1955,0.09631986468705889,0.18571133333333334,0.011864909251888763,0.1631,0.2095,0.0464,0.18608996587672316,8.587788000000003,128.57687185256654,-206.8031,232.2291,439.0322,128.86334652694794,21.535535999999997,59.36102727723893,-80.2576,118.3345,198.59210000000002,63.14674077271447,-25.248419333333334,223.79166918267197,-249.1769,248.9272,498.1041,225.21144259206355
dzaki,S1,dzaki_seg3,rotate,-0.20949666666666666,0.052726284927180504,-0.2883,-0.0902,0.1981,0.2160298925303317,0.11762000000000006,0.0553854926853594,0.0196,0.2053,0.1857,0.13000775823003793,0.19302066666666667,0.012781279522106628,0.1696,0.2125,0.042899999999999994,0.1934433737988114,-1.1909986666666705,128.86629531434144,-206.8031,216.0603,422.8634,128.8717988772837,28.628064000000002,51.13911263929437,-31.8783,118.3345,150.21280000000002,58.606952573244534,-29.806453999999995,215.87932470004705,-249.1769,249.0106,498.1875,217.9272987328629
gilang,S1,gilang_seg4,rotate,0.34544199999999997,0.06393304338133762,0.2192,0.4657,0.2465,0.35130842489186054,0.021618000000000005,0.041996174540069715,-0.049,0.1022,0.1512,0.04723363843702918,0.6149813333333333,0.040046846545292704,0.5594,0.6831,0.12370000000000003,0.6162838552701723,0.2899506666666639,128.83206178651065,-215.8447,240.1474,455.9921,128.832388068965,10.837973333333332,65.28049260937365,-91.8729,144.8192,236.69209999999998,66.17404613061328,-21.546428666666664,224.78639142851225,-249.1787,248.7616,497.9403,225.81667422876475
gilang,S1,gilang_seg4,rotate,0.2539146666666666,0.06152180685108511,0.1315,0.3519,0.22039999999999998,0.2612615369063473,0.03492933333333333,0.04020878104206703,-0.032,0.1022,0.13419999999999999,0.0532616597563388,0.5528173333333333,0.028428229506757698,0.5141,0.6094,0.09530000000000005,0.5535478012481548,-18.541981999999997,127.20475294378014,-199.4919,241.4945,440.9864,128.549034488698,23.084698666666664,62.27762764957679,-91.8729,156.5647,248.43759999999997,66.41841776337444,-73.140014,214.7928015741313,-249.1787,248.7215,497.9002,226.90396483090447
gilang,S1,gilang_seg4,rotate,0.16122933333333334,0.05256644499636203,0.0832,0.241,0.1578,0.16958221919371932,0.059594666666666664,0.039226075998272145,-0.0058,0.1357,0.1415,0.0713457029773576,0.5096299999999999,0.022647000537230826,0.4746,0.5582,0.08360000000000001,0.5101329469200488,-15.865537999999997,140.90923513703737,-208.2675,241.4945,449.762,141.79960452319438,20.859952,75.31249257885504,-101.5224,156.5647,258.08709999999996,78.14799508549405,-56.98068000000001,218.24337542010113,-249.1533,248.7792,497.9325,225.55923569657173
gilang,S1,gilang_seg4,rotate,0.08959733333333335,0.029311831392042968,0.0393,0.1342,0.09490000000000001,0.0942701734378377,0.090282,0.04370613697563917,0.0229,0.1726,0.1497,0.10030486495346741,0.475964,0.022926020965996986,0.4339,0.5146,0.08069999999999994,0.476515825270613,-3.5578313333333322,143.7760589883685,-208.2675,236.1986,444.4661,143.82007266728544,2.6421046666666674,74.28915882435906,-101.5224,138.0071,239.5295,74.33612739375428,-5.442444666666664,226.86921237414816,-249.0209,248.7792,497.80010000000004,226.93448333652614
gilang,S1,gilang_seg4,rotate,0.04414733333333333,0.028570853905490627,-0.0048,0.0879,0.0927,0.05258593664976724,0.13365466666666667,0.0510512390795322,0.0422,0.2154,0.17320000000000002,0.14307270506051575,0.4442186666666667,0.02099721374108691,0.4044,0.4792,0.07480000000000003,0.4447146352437707,29.00559466666667,117.8527489800832,-176.9259,196.9417,373.86760000000004,121.36966245371808,-5.834682666666666,64.05225727334907,-82.359,141.2091,223.56810000000002,64.31745629012391,56.697032,214.23028059224316,-249.2472,248.8519,498.0991,221.6058811499376
hikhmal,S1,hikhmal_seg5,rotate,0.42381199999999997,0.08689764317479119,0.3191,0.5412,0.22210000000000002,0.43262895387772343,0.07123800000000001,0.03788501492674907,0.0014,0.145,0.14359999999999998,0.08068535802733975,-0.1836386666666667,0.015085948369997238,-0.2013,-0.1568,0.04450000000000001,0.18425728135770736,24.91994800000001,87.19414619765229,-131.7069,228.9813,360.6882,90.68529615908119,6.592012,45.957098719031315,-96.8902,94.8197,191.7099,46.4274654151929,3.03595400000002,195.39721881309865,-248.3967,249.3782,497.7749,195.42080272218735
hikhmal,S1,hikhmal_seg5,rotate,0.270128,0.092881979680309,0.0936,0.4286,0.33499999999999996,0.28565048316663727,0.07211933333333333,0.03981573842367139,0.0014,0.145,0.14359999999999998,0.08238016306530757,-0.154202,0.0179190605036462,-0.1836,-0.1209,0.06270000000000002,0.15523965193639586,75.98314133333334,78.54131443554124,-52.5928,232.9387,285.5315,109.2802628114696,4.933511333333334,51.87274544446056,-96.8902,94.8197,191.7099,52.10682540725287,61.73571933333334,224.12630562970296,-249.3027,249.3782,498.68089999999995,232.47343916418308
hikhmal,S1,hikhmal_seg5,rotate,0.147306,0.08104013016606855,-0.0038,0.3195,0.32330000000000003,0.16812661994262937,0.047068,0.02792292324715782,-0.0108,0.0938,0.1046,0.054727381324768926,-0.12340200000000001,0.01815304371173055,-0.1564,-0.0898,0.0666,0.12473005491861214,33.066221999999996,100.29776805964919,-162.366,232.9387,395.3047,105.6078468443537,18.34314266666667,68.85777896158463,-164.3745,197.7746,362.1491,71.25913700299867,-55.031726000000006,226.31459152755556,-249.3027,249.323,498.6257,232.90939269343218
hikhmal,S1,hikhmal_seg5,rotate,0.038623333333333336,0.06549043331323709,-0.0407,0.141,0.18169999999999997,0.07603130101039526,0.04764400000000001,0.03545132151744605,-0.0108,0.1133,0.1241,0.05938642044553059,-0.09119466666666667,0.018976237023065334,-0.1209,-0.0585,0.06239999999999999,0.09314807995874096,5.468469333333333,119.35612100556996,-169.5486,213.7667,383.3153,119.4813281577748,17.20819666666667,79.44178104344542,-164.3745,197.7746,362.1491,81.28418424191388,-57.58280333333334,224.38812565279426,-249.1902,249.323,498.5132,231.6588227840665
hikhmal,S1,hikhmal_seg5,rotate,-0.060818,0.04737892227562801,-0.1334,0.007,0.1404,0.07709469112721057,0.068626,0.03644789967428393,-0.0019,0.1271,0.129,0.07770442243956689,-0.056749999999999995,0.0193970676478001,-0.089,-0.0296,0.059399999999999994,0.05997340021487304,36.591599333333335,105.07019816454427,-169.5486,209.1386,378.68719999999996,111.25956895524898,-17.841782000000002,59.649296399226785,-102.4063,117.9088,220.3151,62.26048301979622,48.912126666666666,223.14458993917634,-248.9137,249.1714,498.0851,228.44234317258085
hikhmal,S1,hikhmal_seg5,rotate,-0.07189866666666667,0.041936634719008575,-0.1334,0.0065,0.1399,0.08323520649340639,0.08091066666666666,0.03864792904614109,0.0199,0.1699,0.15,0.08966715340636168,-0.030947333333333327,0.012610137174335399,-0.0582,-0.0049,0.0533,0.033417854509229045,14.369695333333329,83.80297452697991,-178.9335,170.933,349.8665,85.02603532767165,-18.183879333333334,40.04996667726004,-102.4063,42.9557,145.362,43.984693911164904,7.985919333333343,220.59847702338163,-248.302,249.1714,497.47339999999997,220.7429794413266
hikhmal,S1,hikhmal_seg5,rotate,-0.013874000000000001,0.052653365109300784,-0.0863,0.096,0.18230000000000002,0.05445057146929987,0.10544933333333334,0.04684384946702063,0.0199,0.1795,0.1596,0.11538590959616055,-0.015753999999999997,0.00963014454720177,-0.0312,-0.0039,0.027299999999999998,0.018464241116276616,-2.733262666666666,84.44360763190588,-178.9335,156.2332,335.1667,84.48783104504618,0.9555573333333351,42.15382958212985,-82.5048,84.0138,166.5186,42.1646586403416,-42.799353999999994,205.42807013068057,-247.071,248.7999,495.8709,209.83916865169175
irvan,S1,irvan_seg6,rotate,0.36440266666666665,0.036125495976602945,0.3181,0.4142,0.09610000000000002,0.3661889606928823,0.07007000000000001,0.022508427310676326,0.0448,0.1179,0.0731,0.07359642790244646,0.5651213333333334,0.03521956385621807,0.4984,0.646,0.1476,0.5662177488092957,9.24538666666667,124.52392767823093,-225.3492,232.496,457.8452,124.86667185053611,-21.14795866666667,78.05387550289282,-219.8096,127.7745,347.5841,80.86806314478005,-7.135893333333334,192.6604446621595,-247.4532,248.6239,496.0771,192.79255149275278
irvan,S1,irvan_seg6,rotate,0.30555933333333335,0.035444234315643246,0.2482,0.3791,0.1309,0.30760819224028046,0.092714,0.028466190542466338,0.0448,0.1424,0.09759999999999999,0.09698561645934926,0.51238,0.031068972732722702,0.4618,0.5626,0.1008,0.5133210939233519,42.79275666666667,118.6015626302079,-142.6166,232.496,375.11260000000004,126.08548957536576,-7.013729999999999,63.75329812846051,-95.5275,114.984,210.5115,64.13794064958172,53.66418133333334,218.7478008820131,-249.1969,248.6239,497.82079999999996,225.2341997763522
